,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI
2004-07-02,113.160004,113.290001,112.599998,112.879997,80.2420394851,34615100,0.0000,1.0,79.7188,80.5389,48.5014
2004-07-01,114.25,114.400002,112.580002,112.940002,80.284694727,57734700,0.0000,1.0,79.7100,80.5686,48.8445
2004-06-30,114.07,114.790001,113.650002,114.529999,81.414962316,52230600,0.0000,1.0,79.6898,80.5970,59.1407
2004-06-29,113.529999,114.169998,113.419998,113.919998,80.9813361145,28418100,0.0000,1.0,79.6739,80.5152,55.8232
2004-06-28,114.519997,114.610001,113.410004,113.449997,80.6472305174,40824500,0.0000,1.0,79.6668,80.4686,53.0988
2004-06-25,114.410004,114.940002,113.68,113.839996,80.9244657759,32837900,0.0000,1.0,79.6540,80.4508,55.7479
2004-06-24,114.559998,114.93,114.260002,114.389999,81.3154417116,35272100,0.0000,1.0,79.6417,80.4034,59.6445
2004-06-23,113.610001,114.839996,113.419998,114.75,81.5713525481,35580000,0.0000,1.0,79.6191,80.3122,62.2909
2004-06-22,113.129997,113.879997,112.669998,113.769997,80.8747061846,37334000,0.0000,1.0,79.6142,80.1863,57.5274
2004-06-21,113.75,114.139999,113.129997,113.199997,80.4695151523,25284000,0.0000,1.0,79.6168,80.1174,54.4176
2004-06-18,113.269997,114.220001,113.18,113.629997,80.7751855802,31799800,0.4138,1.0,79.6313,80.0822,57.3596
2004-06-17,113.849998,114.07,113.330002,113.830002,80.6237866764,28402400,0.0000,1.0,79.6434,80.0129,56.2723
2004-06-16,114.0,114.199997,113.699997,114.0,80.7441932673,26633400,0.0000,1.0,79.6638,79.9518,57.3523
2004-06-15,113.900002,114.449997,113.510002,114.019997,80.7583567904,37445000,0.0000,1.0,79.6728,79.8726,57.4728
2004-06-14,113.82,113.849998,112.870003,113.220001,80.1917337059,34633000,0.0000,1.0,79.6694,79.7840,53.8731
2004-06-10,114.040001,114.349998,113.93,114.349998,80.9920906898,21711000,0.0000,1.0,79.6677,79.7433,60.6010
2004-06-09,114.510002,114.699997,113.720001,113.790001,80.5954546722,36737600,0.0000,1.0,79.6482,79.6184,58.1988
2004-06-08,114.370003,114.919998,114.169998,114.860001,81.3533168371,32846500,0.0000,1.0,79.6312,79.5207,65.2585
2004-06-07,113.43,114.809998,113.419998,114.699997,81.2399888204,31643800,0.0000,1.0,79.5769,79.3374,64.6633
2004-06-04,112.980003,113.580002,112.709999,112.980003,80.0217473472,32739500,0.0000,1.0,79.5245,79.1472,57.3737
2004-06-03,112.809998,113.190002,112.07,112.089996,79.3913710558,38688300,0.0000,1.0,79.4759,79.0597,52.6837
2004-06-02,113.029999,113.480003,112.459999,113.129997,80.127985457,39774200,0.0000,1.0,79.4387,79.0265,59.8260
2004-06-01,112.459999,112.860001,111.870003,112.709999,79.8305082668,41044700,0.0000,1.0,79.3894,78.9164,57.6743
2004-05-28,112.730003,112.879997,112.360001,112.860001,79.9367520429,23367200,0.0000,1.0,79.3660,78.8250,58.7172
2004-05-27,112.540001,113.029999,112.059998,112.870003,79.9438362835,45306900,0.0000,1.0,79.3633,78.7138,58.7831
2004-05-26,111.660004,112.290001,111.510002,112.239998,79.4976148319,35977000,0.0000,1.0,79.3601,78.5908,55.8911
2004-05-25,109.900002,111.980003,109.599998,111.849998,79.221384697,48668000,0.0000,1.0,79.3481,78.5001,54.0374
2004-05-24,110.529999,110.760002,109.68,110.269997,78.1022978014,40961500,0.0000,1.0,79.3333,78.4280,45.4060
2004-05-21,109.970001,110.550003,109.470001,109.809998,77.776488607,47480400,0.0000,1.0,79.3604,78.4606,42.4862
2004-05-20,109.449997,109.870003,109.040001,109.620003,77.641918493,38082900,0.0000,1.0,79.3733,78.5290,41.2817
2004-05-19,110.5,111.18,109.150002,109.269997,77.3940154043,54804100,0.0000,1.0,79.4096,78.6177,39.1001
2004-05-18,109.489998,109.940002,109.330002,109.650002,77.6631662566,30193100,0.0000,1.0,79.4780,78.7400,40.6217
2004-05-17,108.889999,109.5,108.410004,109.099998,77.2736081051,55020400,0.0000,1.0,79.5474,78.8477,37.3448
2004-05-14,109.949997,110.739998,109.269997,110.040001,77.9393956832,54123100,0.0000,1.0,79.6447,79.0051,40.9295
2004-05-13,109.760002,110.809998,109.629997,109.989998,77.9039794385,57393700,0.0000,1.0,79.7232,79.1117,40.6481
2004-05-12,109.57,110.540001,108.059998,110.449997,78.2297886328,90830500,0.0000,1.0,79.7981,79.2325,42.3724
2004-05-11,109.459999,110.050003,109.330002,109.75,77.7339930797,48300600,0.0000,1.0,79.8636,79.3327,38.6977
2004-05-10,109.440002,109.75,108.360001,108.830002,77.082374691,75279400,0.0000,1.0,79.9485,79.4926,33.5245
2004-05-07,111.220001,112.230003,109.959999,109.959999,77.8827316748,60950000,0.0000,1.0,80.0305,79.7336,37.0948
2004-05-06,112.019997,112.589996,111.0,111.809998,79.1930534012,54997000,0.0000,1.0,80.0952,79.9187,44.2606
2004-05-05,112.410004,112.959999,112.160004,112.779999,79.8800880346,34405000,0.0000,1.0,80.1328,79.9913,48.8556
2004-05-04,112.25,113.260002,111.660004,112.059998,79.3701240004,51185100,0.0000,1.0,80.1499,80.0024,44.9139
2004-05-03,111.370003,112.290001,111.349998,112.150002,79.4338722493,33758000,0.0000,1.0,80.1800,80.0657,45.3193
2004-04-30,112.169998,112.379997,110.900002,110.959999,78.5910140719,48681400,0.0000,1.0,80.2129,80.1288,38.5041
2004-04-29,112.720001,113.32,111.160004,111.830002,79.2072218822,69687600,0.0000,1.0,80.2676,80.2826,42.0632
2004-04-28,113.889999,114.010002,112.5,112.82,79.9084200388,50165800,0.0000,1.0,80.3160,80.3902,46.6162
2004-04-27,114.230003,115.120003,113.959999,114.300003,80.9566801113,43485500,0.0000,1.0,80.3577,80.4383,54.8592
2004-04-26,114.5,114.940002,113.599998,114.199997,80.8858476219,35515200,0.0000,1.0,80.3636,80.3865,54.3527
2004-04-23,114.419998,114.57,113.790001,114.360001,80.9991756386,29395700,0.0000,1.0,80.3784,80.3366,55.2741
2004-04-22,112.480003,114.669998,112.440002,114.25,80.9212638666,62071500,0.0000,1.0,80.3968,80.2703,54.7848
2004-04-21,112.199997,112.949997,111.870003,112.669998,79.8021762627,50177300,0.0000,1.0,80.3995,80.2052,47.0605
2004-04-20,114.080002,114.32,111.779999,111.919998,79.2709644648,53299400,0.0000,1.0,80.4194,80.2455,42.7496
2004-04-19,113.550003,113.989998,113.269997,113.830002,80.6237866764,28277600,0.0000,1.0,80.4495,80.3429,52.9450
2004-04-16,113.379997,114.050003,112.980003,113.830002,80.6237866764,47059200,0.0000,1.0,80.4346,80.3149,52.9450
2004-04-15,113.449997,113.779999,112.360001,112.959999,80.0075788661,61602500,0.0000,1.0,80.4151,80.2840,48.0819
2004-04-14,112.610001,113.639999,112.550003,113.389999,80.3121402968,62322300,0.0000,1.0,80.4210,80.3116,50.4761
2004-04-13,115.260002,115.300003,113.019997,113.209999,80.1846494654,56210300,0.0000,1.0,80.4235,80.3116,49.4986
2004-04-12,114.580002,115.080002,114.57,114.82,81.3249848329,23085200,0.0000,1.0,80.4216,80.3242,59.2035
2004-04-08,115.410004,115.410004,113.739998,114.370003,81.0062598791,46929700,0.0000,1.0,80.3969,80.2242,57.0163
2004-04-07,114.949997,114.980003,114.110001,114.629997,81.1904090527,45890500,0.0000,1.0,80.3771,80.1460,58.7049
2004-04-06,114.830002,115.18,114.620003,114.900002,81.3816488413,28420900,0.0000,1.0,80.3720,80.0415,60.4307
2004-04-05,114.459999,115.379997,114.440002,115.269997,81.6437097868,30251800,0.0000,1.0,80.3800,79.9075,62.7792
2004-04-02,114.809998,114.839996,113.900002,114.639999,81.1974932932,50987700,0.0000,1.0,80.3623,79.7339,60.3424
2004-04-01,113.07,113.870003,113.050003,113.779999,80.5883704317,45103800,0.0000,1.0,80.3588,79.5875,56.7536
2004-03-31,112.989998,113.400002,112.379997,113.099998,80.1067376934,48517600,0.0000,1.0,80.3718,79.4874,53.6757
2004-03-30,112.300003,113.07,112.220001,112.970001,80.0146631066,39059900,0.0000,1.0,80.3816,79.4255,53.0829
2004-03-29,111.629997,112.739998,111.580002,112.589996,79.7455122543,44113600,0.0000,1.0,80.3937,79.3666,51.3947
2004-03-26,110.959999,111.790001,110.800003,111.029999,78.6405938397,37409500,0.0000,1.0,80.4049,79.3287,43.6679
2004-03-25,110.080002,111.300003,109.790001,111.0,78.6193460761,49873600,0.0000,1.0,80.4342,79.3975,43.5075
2004-03-24,109.580002,110.139999,108.849998,109.550003,77.5923387252,51584300,0.0000,1.0,80.4506,79.4753,35.2322
2004-03-23,110.25,110.400002,109.360001,109.459999,77.5285904763,54080200,0.0000,1.0,80.4969,79.6636,34.6807
2004-03-22,110.540001,110.57,109.099998,109.650002,77.6631662566,62752100,0.0000,1.0,80.5328,79.8771,35.2694
2004-03-19,112.410004,112.57,111.040001,111.059998,78.6618416034,48636200,0.3948,1.0,80.5799,80.0985,39.9415
2004-03-18,112.699997,113.269997,111.93,113.07,79.8018369937,60014300,0.0000,1.0,80.6008,80.2422,46.4658
2004-03-17,112.18,113.260002,112.099998,113.040001,79.7806644872,41607300,0.0000,1.0,80.5934,80.2862,46.3146
2004-03-16,111.779999,112.059998,110.839996,111.790001,78.8984473099,59832600,0.0000,1.0,80.5850,80.3368,39.7264
2004-03-15,112.269997,112.349998,110.900002,111.199997,78.4820379791,57677200,0.0000,1.0,80.5771,80.4806,36.3002
2004-03-12,111.730003,112.709999,111.580002,112.580002,79.4560092718,54012200,0.0000,1.0,80.5782,80.6805,41.4130
2004-03-11,112.400002,113.269997,111.099998,111.120003,78.4255803144,89134800,0.0000,1.0,80.5584,80.8029,32.0045
2004-03-10,114.720001,114.769997,112.559998,112.580002,79.4560092718,67671800,0.0000,1.0,80.5590,81.0407,37.6134
2004-03-09,115.099998,115.209999,114.239998,114.5,80.8110934446,39746100,0.0000,1.0,80.5183,81.1992,47.8546
2004-03-08,116.339996,116.620003,114.910004,114.959999,81.1357486601,39281600,0.0000,1.0,80.4495,81.2380,50.9402
2004-03-05,115.419998,116.949997,115.279999,116.379997,82.137945962,55905600,0.0000,1.0,80.3756,81.2482,62.4900
2004-03-04,115.720001,116.099998,115.519997,115.989998,81.8626949084,21060000,0.0000,1.0,80.2808,81.1592,60.1879
2004-03-03,115.25,115.870003,114.919998,115.690002,81.650965609,31346200,0.0000,1.0,80.1807,81.0889,58.3627
2004-03-02,115.940002,116.970001,115.230003,115.480003,81.502753829,38556400,0.0000,1.0,80.0891,81.0326,57.0837
2004-03-01,115.43,116.339996,115.25,116.160004,81.9826806792,33130800,0.0000,1.0,79.9834,80.9856,62.8923
2004-02-27,115.190002,115.739998,114.629997,115.019997,81.1780936731,39312000,0.0000,1.0,79.8633,80.8859,55.9079
2004-02-26,114.610001,115.290001,114.339996,114.940002,81.1216353026,29683000,0.0000,1.0,79.7514,80.8567,55.3604
2004-02-25,114.459999,115.059998,114.32,114.870003,81.0722318464,31213600,0.0000,1.0,79.6482,80.8302,54.9055
2004-02-24,114.269997,114.989998,113.029999,114.389999,80.7334576272,43953000,0.0000,1.0,79.5431,80.8060,51.7760
2004-02-23,115.220001,115.260002,114.169998,114.589996,80.8746102583,36357000,0.0000,1.0,79.4278,80.8133,53.2045
2004-02-20,115.480003,115.559998,114.32,114.879997,81.0792853492,46728800,0.0000,1.0,79.3099,80.8071,55.2573
2004-02-19,116.330002,116.389999,115.059998,115.230003,81.3263103935,51146200,0.0000,1.0,79.1996,80.7799,57.7546
2004-02-18,116.199997,116.599998,115.349998,115.660004,81.6297938083,28618000,0.0000,1.0,79.0742,80.7253,60.8942
2004-02-17,115.849998,116.43,115.769997,116.169998,81.989734182,23984300,0.0000,1.0,78.9533,80.6348,64.7720
2004-02-13,115.82,116.199997,114.75,115.129997,81.2557287847,44739900,0.0000,1.0,78.8190,80.4993,59.9416
2004-02-12,115.970001,116.269997,115.580002,115.650002,81.6227346593,27814700,0.0000,1.0,78.7017,80.4237,64.0171
2004-02-11,114.849998,116.389999,114.169998,116.07,81.9191582193,42965700,0.0000,1.0,78.5809,80.3038,67.4569
2004-02-10,114.279999,115.139999,114.260002,114.849998,81.0581128427,27908100,0.0000,1.0,78.4381,80.1423,61.9409
2004-02-09,114.669998,114.870003,114.290001,114.480003,80.7969800871,24851300,0.0000,1.0,78.3113,80.0507,60.0331
2004-02-06,113.419998,114.699997,113.199997,114.449997,80.7758026402,37216000,0.0000,1.0,78.1844,79.9761,59.8817
2004-02-05,113.169998,113.540001,112.779999,113.18,79.8794721053,37226800,0.0000,1.0,78.0523,79.8961,52.8622
2004-02-04,113.190002,113.730003,112.790001,112.849998,79.646565359,39332600,0.0000,1.0,77.9188,79.8977,50.7844
2004-02-03,113.739998,114.139999,113.440002,113.779999,80.3029356447,25093500,0.0000,1.0,77.7838,79.9229,57.4061
2004-02-02,113.699997,114.68,113.120003,113.970001,80.4370340672,38832400,0.0000,1.0,77.6490,79.8849,58.8621
2004-01-30,113.519997,113.720001,113.089996,113.480003,80.0912063452,30984400,0.0000,1.0,77.4991,79.8296,56.2019
2004-01-29,113.559998,113.849998,112.559998,113.480003,80.0912063452,60117100,0.0000,1.0,77.3714,79.8035,56.2019
2004-01-28,114.980003,115.279999,112.940002,113.370003,80.0135712336,52621300,0.0000,1.0,77.2512,79.7747,55.6467
2004-01-27,115.75,116.5,114.650002,114.68,80.9381327181,35322800,0.0000,1.0,77.1452,79.7508,64.7185
2004-01-26,114.389999,115.93,114.379997,115.870003,81.7780055883,30460600,0.0000,1.0,77.0202,79.6321,75.0371
2004-01-23,115.0,115.370003,113.949997,114.43,80.7616892827,44245300,0.0000,1.0,76.8619,79.4175,69.5889
2004-01-22,115.139999,115.379997,114.580002,114.800003,81.0228276845,29888500,0.0000,1.0,76.7244,79.2831,73.4117
2004-01-21,114.129997,115.300003,113.720001,115.099998,81.2345562782,30725000,0.0000,1.0,76.5876,79.1091,76.5789
